meter,Date,t_kWh
MH42,20-08-2020,6.729
MH42,21-08-2020,8.452
MH42,22-08-2020,7.614
MH42,23-08-2020,7.629
MH42,24-08-2020,8.096
MH42,25-08-2020,8.365
MH42,26-08-2020,7.738
MH42,27-08-2020,9.005
MH42,28-08-2020,7.992
MH42,29-08-2020,7.556
MH42,30-08-2020,8.222
MH42,31-08-2020,7.968
MH42,02-09-2020,8.557
MH42,03-09-2020,9.017
MH42,04-09-2020,5.103
MH42,05-09-2020,7.182
MH42,06-09-2020,8.243
MH42,07-09-2020,8.098
MH42,08-09-2020,7.98
MH42,09-09-2020,7.641
MH42,10-09-2020,9.78
MH42,11-09-2020,8.46
MH42,12-09-2020,9.22
MH42,13-09-2020,9.588
MH42,18-09-2020,6.493
MH42,20-09-2020,8.97
MH42,21-09-2020,8.333
MH42,22-09-2020,7.753
MH42,23-09-2020,7.89
MH42,24-09-2020,8.753
MH42,25-09-2020,8.437
MH42,26-09-2020,8.368
MH42,27-09-2020,8.752
MH42,28-09-2020,8.415
MH42,29-09-2020,8.409
MH42,30-09-2020,7.569
MH42,01-10-2020,7.606
MH42,03-10-2020,7.493
MH42,04-10-2020,7.147
MH42,05-10-2020,7.03
MH42,06-10-2020,7.185
MH42,07-10-2020,6.996
MH42,08-10-2020,7.569
MH42,09-10-2020,7.05
MH42,10-10-2020,7.723
MH42,11-10-2020,7.674
MH42,12-10-2020,7.209
MH42,13-10-2020,8.244
MH42,14-10-2020,7.995
MH42,15-10-2020,8.112
MH42,16-10-2020,7.771
MH42,17-10-2020,7.692
MH42,18-10-2020,6.542
MH42,19-10-2020,8.763
MH42,20-10-2020,8.116
MH42,21-10-2020,7.213
MH42,22-10-2020,6.425
MH42,23-10-2020,7.484
MH42,24-10-2020,6.839
MH42,25-10-2020,6.017
MH42,26-10-2020,6.179
MH42,27-10-2020,6.054
MH42,28-10-2020,6.435
MH42,29-10-2020,5.812
MH42,30-10-2020,5.256
MH42,31-10-2020,4.955
MH42,01-11-2020,4.788
MH42,02-11-2020,3.615
MH42,03-11-2020,2.58
MH42,04-11-2020,5.295
MH42,05-11-2020,3.746
MH42,06-11-2020,3.901
MH42,07-11-2020,3.505
MH42,08-11-2020,3.484
MH42,09-11-2020,3.585
MH42,10-11-2020,3.994
MH42,11-11-2020,3.367
MH42,12-11-2020,3.806
MH42,13-11-2020,3.653
MH42,14-11-2020,3.264
MH42,15-11-2020,3.078
MH42,16-11-2020,4.812
MH42,17-11-2020,2.78
MH42,18-11-2020,3.787
MH42,19-11-2020,3.472
MH42,20-11-2020,3.476
MH42,21-11-2020,2.858
MH42,22-11-2020,3.146
MH42,23-11-2020,2.392
MH42,24-11-2020,2.977
MH42,25-11-2020,3.136
MH42,26-11-2020,2.462
MH42,27-11-2020,3.312
MH42,28-11-2020,3.095
MH42,29-11-2020,2.505
MH42,30-11-2020,2.346
MH42,01-12-2020,3.187
MH42,02-12-2020,2.532
MH42,03-12-2020,2.844
MH42,04-12-2020,3.144
MH42,05-12-2020,2.799
MH42,06-12-2020,3.241
MH42,08-12-2020,2.474
MH42,09-12-2020,2.132
MH42,10-12-2020,1.95
MH42,11-12-2020,2.2
MH42,12-12-2020,2.491
MH42,13-12-2020,2.849
MH42,14-12-2020,2.557
MH42,15-12-2020,1.956
MH42,16-12-2020,1.998
MH42,17-12-2020,1.801
MH42,18-12-2020,1.875
MH42,19-12-2020,1.919
MH42,20-12-2020,1.818
MH42,21-12-2020,2.924
MH42,22-12-2020,3.255
MH42,23-12-2020,2.977
MH42,24-12-2020,2.415
MH42,25-12-2020,2.605
MH42,26-12-2020,2.46
MH42,27-12-2020,3.178
MH42,28-12-2020,2.679
MH42,29-12-2020,3.065
MH42,30-12-2020,2.768
MH42,31-12-2020,3.203
MH42,01-01-2021,2.679
MH42,02-01-2021,3.53
MH42,03-01-2021,3.173
MH42,04-01-2021,3.986
MH42,05-01-2021,3.679
MH42,06-01-2021,4.492
MH42,07-01-2021,4.111
MH42,09-01-2021,5.864
MH42,10-01-2021,3.922
MH42,11-01-2021,3.573
MH42,12-01-2021,4.026
MH42,13-01-2021,3.657
MH42,14-01-2021,3.386
MH42,15-01-2021,4.49
MH42,16-01-2021,3.493
MH42,17-01-2021,4.366
MH42,18-01-2021,4.713
MH42,19-01-2021,3.419
MH42,20-01-2021,4.693
MH42,21-01-2021,3.578
MH42,22-01-2021,4.327
MH42,23-01-2021,3.668
MH42,24-01-2021,3.751
MH42,25-01-2021,4.101
MH42,26-01-2021,4.855
MH42,27-01-2021,4.343
MH42,28-01-2021,3.806
MH42,29-01-2021,3.239
MH42,30-01-2021,4.885
MH42,31-01-2021,3.208
MH42,01-02-2021,4.225
MH42,02-02-2021,3.922
MH42,03-02-2021,5.848
MH42,04-02-2021,4.311
MH42,05-02-2021,4.535
MH42,06-02-2021,4.503
MH42,07-02-2021,3.714
MH42,08-02-2021,4.835
MH42,09-02-2021,4.135
MH42,10-02-2021,3.637
MH42,11-02-2021,3.461
MH42,13-02-2021,3.596
MH42,14-02-2021,4.095
MH42,15-02-2021,3.948
MH42,16-02-2021,2.998
MH42,17-02-2021,3.977
MH42,18-02-2021,3.813
MH42,19-02-2021,4.238
MH42,20-02-2021,3.328
MH43,30-05-2019,26.495
MH43,31-05-2019,25.631
MH43,01-06-2019,26.179
MH43,02-06-2019,26.286
MH43,03-06-2019,25.331
MH43,04-06-2019,29.317
MH43,05-06-2019,35.663
MH43,06-06-2019,28.39
MH43,07-06-2019,24.819
MH43,08-06-2019,28.612
MH43,09-06-2019,29.582
MH43,10-06-2019,23.598
MH43,11-06-2019,27.084
MH43,12-06-2019,30.67
MH43,13-06-2019,29.691
MH43,14-06-2019,25.514
MH43,15-06-2019,32.605
MH43,16-06-2019,22.285
MH43,17-06-2019,18.491
MH43,18-06-2019,16.643
MH43,19-06-2019,18.768
MH43,20-06-2019,15.281
MH43,21-06-2019,19.004
MH43,22-06-2019,21.379
MH43,23-06-2019,22.198
MH43,24-06-2019,20.242
MH43,25-06-2019,20.481
MH43,26-06-2019,18.21
MH43,27-06-2019,16.025
MH43,28-06-2019,23.595
MH43,29-06-2019,23.356
MH43,30-06-2019,19.662
MH43,01-07-2019,17.169
MH43,02-07-2019,30.039
MH43,03-07-2019,25.858
MH43,04-07-2019,24.46
MH43,05-07-2019,20.22
MH43,06-07-2019,18.752
MH43,07-07-2019,19.921
MH43,08-07-2019,23.794
MH43,09-07-2019,18.436
MH43,10-07-2019,21.629
MH43,11-07-2019,21.471
MH43,12-07-2019,27.943
MH43,13-07-2019,22.891
MH43,14-07-2019,19.833
MH43,15-07-2019,18.142
MH43,16-07-2019,17.231
MH43,30-07-2019,18.951
MH43,31-07-2019,15.611
MH43,01-08-2019,20.459
MH43,02-08-2019,21.343
MH43,03-08-2019,18.242
MH43,04-08-2019,19.005
MH43,05-08-2019,17.948
MH43,06-08-2019,19.347
MH43,07-08-2019,18.503
MH43,14-08-2019,15.2
MH43,15-08-2019,20.537
MH43,16-08-2019,18.157
MH43,17-08-2019,20.435
MH43,18-08-2019,15.941
MH43,20-08-2019,17.357
MH43,21-08-2019,16.605
MH43,22-08-2019,16.853
MH43,23-08-2019,18.744
MH43,24-08-2019,17.957
MH43,25-08-2019,17.981
MH43,26-08-2019,17.308
MH43,27-08-2019,18.079
MH43,28-08-2019,18.204
MH43,29-08-2019,18.113
MH43,30-08-2019,18.603
MH43,31-08-2019,19.613
MH43,01-09-2019,21.919
MH43,02-09-2019,20.729
MH43,03-09-2019,20.496
MH43,05-09-2019,18.551
MH43,06-09-2019,19.059
MH43,07-09-2019,18.453
MH43,08-09-2019,19.238
MH43,09-09-2019,19.176
MH43,10-09-2019,22.031
MH43,11-09-2019,21.967
MH43,12-09-2019,23.446
MH43,13-09-2019,19.843
MH43,14-09-2019,17.667
MH43,15-09-2019,19.475
MH43,16-09-2019,19.457
MH43,17-09-2019,18.833
MH43,18-09-2019,17.31
MH43,19-09-2019,15.587
MH43,20-09-2019,16.825
MH43,21-09-2019,15.397
MH43,22-09-2019,15.711
MH43,23-09-2019,12.847
MH43,24-09-2019,14.262
MH43,25-09-2019,14.105
MH43,26-09-2019,12.806
MH43,27-09-2019,11.771
MH43,28-09-2019,14.134
MH43,29-09-2019,11.965
MH43,30-09-2019,11.905
MH43,01-10-2019,13.123
MH43,02-10-2019,13.24
MH43,05-10-2019,12.326
MH43,06-10-2019,13.885
MH43,07-10-2019,14.915
MH43,08-10-2019,11.969
MH43,09-10-2019,13.58
MH43,10-10-2019,15.022
MH43,11-10-2019,11.739
MH43,12-10-2019,13.653
MH43,13-10-2019,13.359
MH43,14-10-2019,11.962
MH43,15-10-2019,12.874
MH43,16-10-2019,14.198
MH43,17-10-2019,15.334
MH43,18-10-2019,14.481
MH43,19-10-2019,14.517
MH43,20-10-2019,13.442
MH43,21-10-2019,11.292
MH43,22-10-2019,7.284
MH43,23-10-2019,7.345
MH43,24-10-2019,9.267
MH43,25-10-2019,12.421
MH43,26-10-2019,13.194
MH43,27-10-2019,12.598
MH43,28-10-2019,13.474
MH43,29-10-2019,7.763
MH43,30-10-2019,7.856
MH43,31-10-2019,7.723
MH43,01-11-2019,8.475
MH43,02-11-2019,8.747
MH43,03-11-2019,8.744
MH43,04-11-2019,9.633
MH43,05-11-2019,6.722
MH43,06-11-2019,5.935
MH43,07-11-2019,6.709
MH43,08-11-2019,6.407
MH43,09-11-2019,6.867
MH43,11-11-2019,6.541
MH43,12-11-2019,7.699
MH43,13-11-2019,5.883
MH43,14-11-2019,3.899
MH43,15-11-2019,3.174
MH43,16-11-2019,4.937
MH43,17-11-2019,6.811
MH43,18-11-2019,5.257
MH43,19-11-2019,4.932
MH43,20-11-2019,6.415
MH43,21-11-2019,3.448
MH43,22-11-2019,6.642
MH43,23-11-2019,5.642
MH43,24-11-2019,5.413
MH43,25-11-2019,5.829
MH43,26-11-2019,5.818
MH43,27-11-2019,5.307
MH43,28-11-2019,5.293
MH43,29-11-2019,7.306
MH43,30-11-2019,4.649
MH43,01-12-2019,6.287
MH43,02-12-2019,4.726
MH43,03-12-2019,4.413
MH43,04-12-2019,5.166
MH43,05-12-2019,4.551
MH43,06-12-2019,5.336
MH43,07-12-2019,4.335
MH43,08-12-2019,4.565
MH43,09-12-2019,4.517
MH43,10-12-2019,4.736
MH43,11-12-2019,4.762
MH43,12-12-2019,4.157
MH43,13-12-2019,4.606
MH43,14-12-2019,4.747
MH43,15-12-2019,4.409
MH43,16-12-2019,5.37
MH43,17-12-2019,4.722
MH43,18-12-2019,4.245
MH43,19-12-2019,4.34
MH43,20-12-2019,5.043
MH43,21-12-2019,4.65
MH43,22-12-2019,4.114
MH43,23-12-2019,4.58
MH43,24-12-2019,4.78
MH43,25-12-2019,5.043
MH43,26-12-2019,4.344
MH43,27-12-2019,4.301
MH43,28-12-2019,4.455
MH43,29-12-2019,4.458
MH43,30-12-2019,5.232
MH43,31-12-2019,4.155
MH43,01-01-2020,5.692
MH43,02-01-2020,3.425
MH43,03-01-2020,6.652
MH43,04-01-2020,3.51
MH43,05-01-2020,5.495
MH43,06-01-2020,5.442
MH43,07-01-2020,4.283
MH43,08-01-2020,4.851
MH43,09-01-2020,3.835
MH43,10-01-2020,4.934
MH43,11-01-2020,4.552
MH43,12-01-2020,4.342
MH43,13-01-2020,3.496
MH43,14-01-2020,3.914
MH43,15-01-2020,4.496
MH43,16-01-2020,4.498
MH43,17-01-2020,4.7
MH43,18-01-2020,3.798
MH43,19-01-2020,4.656
MH43,20-01-2020,4.441
MH43,21-01-2020,3.979
MH43,22-01-2020,4.087
MH43,23-01-2020,4.357
MH43,24-01-2020,5.157
MH43,25-01-2020,4.655
MH43,26-01-2020,4.138
MH43,27-01-2020,4.018
MH43,28-01-2020,4.396
MH43,29-01-2020,4.303
MH43,30-01-2020,4.196
MH43,31-01-2020,4.004
MH43,01-02-2020,4.367
MH43,02-02-2020,4.426
MH43,03-02-2020,4.358
MH43,04-02-2020,4.444
MH43,05-02-2020,4.275
MH43,06-02-2020,4.606
MH43,07-02-2020,5.221
MH43,08-02-2020,4.989
MH43,09-02-2020,4.627
MH43,10-02-2020,4.286
MH43,11-02-2020,4.889
MH43,12-02-2020,5.07
MH43,13-02-2020,3.945
MH43,14-02-2020,5.177
MH43,15-02-2020,4.1
MH43,16-02-2020,5.416
MH43,17-02-2020,4.291
MH43,18-02-2020,4.654
MH43,19-02-2020,4.63
MH43,20-02-2020,4.499
MH43,21-02-2020,3.937
MH43,22-02-2020,4.505
MH43,23-02-2020,3.214
MH43,24-02-2020,4.712
MH43,25-02-2020,5.13
MH43,26-02-2020,4.126
MH43,27-02-2020,4.691
MH43,28-02-2020,4.95
MH43,29-02-2020,4.47
MH43,01-03-2020,5.379
MH43,02-03-2020,5.913
MH43,03-03-2020,4.903
MH43,04-03-2020,6.083
MH43,05-03-2020,5.827
MH43,06-03-2020,6.22
MH43,07-03-2020,4.914
MH43,08-03-2020,5.062
MH43,09-03-2020,5.508
MH43,10-03-2020,7.595
MH43,11-03-2020,4.733
MH43,12-03-2020,5.848
MH43,13-03-2020,5.405
MH43,14-03-2020,5.143
MH43,15-03-2020,5.951
MH43,16-03-2020,5.534
MH43,17-03-2020,5.762
MH43,18-03-2020,6.433
MH43,19-03-2020,5.566
MH43,20-03-2020,7.89
MH43,21-03-2020,7.934
MH43,22-03-2020,6.546
MH43,23-03-2020,8.025
MH43,24-03-2020,7.63
MH43,25-03-2020,7.955
MH43,26-03-2020,8.52
MH43,27-03-2020,7.41
MH43,28-03-2020,8.297
MH43,29-03-2020,7.559
MH43,30-03-2020,7.781
MH43,31-03-2020,8.547
MH43,01-04-2020,8.936
MH43,02-04-2020,10.131
MH43,03-04-2020,9.61
MH43,04-04-2020,10.182
MH43,05-04-2020,9.152
MH43,06-04-2020,10.16
MH43,07-04-2020,9.828
MH43,08-04-2020,10.762
MH43,09-04-2020,10.333
MH43,10-04-2020,9.441
MH43,11-04-2020,10.718
MH43,12-04-2020,9.731
MH43,13-04-2020,9.656
MH43,14-04-2020,9.194
MH43,15-04-2020,9.631
MH43,16-04-2020,8.899
MH43,17-04-2020,9.372
MH43,18-04-2020,10.171
MH43,19-04-2020,10.113
MH43,20-04-2020,10.727
MH43,21-04-2020,10.085
MH43,22-04-2020,9.929
MH43,23-04-2020,10.362
MH43,24-04-2020,9.348
MH43,25-04-2020,12.596
MH43,26-04-2020,9.014
MH43,27-04-2020,8.768
MH43,28-04-2020,8.25
MH43,29-04-2020,11.14
MH43,30-04-2020,9.15
MH43,01-05-2020,10.972
MH43,02-05-2020,11.975
MH43,03-05-2020,10.034
MH43,04-05-2020,10.729
MH43,05-05-2020,11.908
MH43,06-05-2020,12.495
MH43,07-05-2020,12.052
MH43,08-05-2020,10.362
MH43,09-05-2020,11.872
MH43,10-05-2020,13.074
MH43,11-05-2020,11.022
MH43,12-05-2020,13.897
MH43,13-05-2020,15.946
MH43,16-05-2020,14.882
MH43,17-05-2020,21.054
MH43,18-05-2020,13.136
MH43,19-05-2020,17.953
MH43,20-05-2020,14.657
MH43,21-05-2020,18.813
MH43,22-05-2020,14.153
MH43,23-05-2020,20.764
MH43,24-05-2020,18.63
MH43,25-05-2020,18.577
MH43,26-05-2020,21.038
MH43,27-05-2020,18.309
MH43,28-05-2020,19.004
MH43,29-05-2020,16.348
MH43,30-05-2020,16.542
MH43,31-05-2020,13.292
MH43,01-06-2020,13.155
MH43,02-06-2020,12.939
MH43,03-06-2020,15.295
MH43,04-06-2020,14.888
MH43,05-06-2020,15.073
MH43,06-06-2020,14.075
MH43,07-06-2020,15.341
MH43,08-06-2020,16.31
MH43,09-06-2020,16.618
MH43,10-06-2020,19.259
MH43,11-06-2020,19.131
MH43,12-06-2020,17.788
MH43,13-06-2020,19.264
MH43,14-06-2020,21.927
MH43,15-06-2020,22.823
MH43,16-06-2020,18.652
MH43,17-06-2020,21.443
MH43,18-06-2020,23.091
MH43,19-06-2020,23.443
MH43,20-06-2020,20.582
MH43,21-06-2020,21.442
MH43,22-06-2020,20.015
MH43,23-06-2020,21.43
MH43,24-06-2020,18.382
MH43,25-06-2020,18.584
MH43,26-06-2020,19.861
MH43,27-06-2020,18.788
MH43,28-06-2020,21.502
MH43,29-06-2020,19.053
MH43,30-06-2020,22.208
MH43,01-07-2020,21.531
MH43,02-07-2020,21.404
MH43,03-07-2020,21.049
MH43,04-07-2020,21.203
MH43,05-07-2020,23.085
MH43,06-07-2020,28.468
MH43,07-07-2020,22.519
MH43,08-07-2020,26.438
MH43,09-07-2020,23.348
MH43,10-07-2020,21.24
MH43,11-07-2020,20.267
MH43,12-07-2020,26.079
MH43,13-07-2020,22.309
MH43,14-07-2020,26.055
MH43,15-07-2020,26.566
MH43,16-07-2020,22.218
MH43,17-07-2020,23.931
MH43,18-07-2020,25.924
MH43,19-07-2020,22.497
MH43,20-07-2020,17.425
MH43,21-07-2020,17.265
MH43,22-07-2020,13.42
MH43,23-07-2020,21.725
MH43,24-07-2020,19.173
MH43,25-07-2020,18.405
MH43,26-07-2020,19.676
MH43,27-07-2020,24.388
MH43,28-07-2020,24.052
MH43,29-07-2020,18.45
MH43,30-07-2020,11.227
MH43,01-08-2020,18.584
MH43,02-08-2020,22.309
MH43,03-08-2020,15.826
MH43,04-08-2020,23.313
MH43,05-08-2020,22.281
MH43,06-08-2020,18.065
MH43,07-08-2020,15.658
MH43,08-08-2020,18.602
MH43,09-08-2020,20.048
MH43,10-08-2020,22.049
MH43,11-08-2020,19.957
MH43,12-08-2020,18.328
MH43,13-08-2020,20.494
MH43,14-08-2020,21.896
MH43,15-08-2020,26.087
MH43,16-08-2020,20.565
MH43,17-08-2020,21.753
MH43,18-08-2020,17.308
MH43,19-08-2020,22.12
MH43,20-08-2020,20.113
MH43,21-08-2020,16.921
MH43,22-08-2020,15.028
MH43,23-08-2020,18.196
MH43,24-08-2020,18.634
MH43,25-08-2020,16.804
MH43,26-08-2020,17.257
MH43,27-08-2020,16.642
MH43,28-08-2020,17.405
MH43,29-08-2020,17.369
MH43,30-08-2020,16.638
MH43,31-08-2020,16.014
MH43,01-09-2020,16.649
MH43,02-09-2020,18.06
MH43,03-09-2020,18.472
MH43,04-09-2020,17.459
MH43,05-09-2020,16.364
MH43,06-09-2020,14.704
MH43,07-09-2020,20.859
MH43,08-09-2020,17.582
MH43,10-09-2020,16.984
MH43,11-09-2020,18.5
MH43,12-09-2020,20.68
MH43,13-09-2020,21.609
MH43,17-09-2020,27.886
MH43,18-09-2020,28.706
MH43,20-09-2020,30.722
MH43,21-09-2020,34.792
MH43,22-09-2020,32.093
MH43,23-09-2020,18.532
MH43,24-09-2020,19.919
MH43,25-09-2020,22.78
MH43,26-09-2020,19.571
MH43,27-09-2020,16.143
MH43,28-09-2020,17.636
MH43,29-09-2020,16.823
MH43,30-09-2020,17.928
MH43,01-10-2020,18.905
MH43,02-10-2020,16.093
MH43,03-10-2020,18.873
MH43,04-10-2020,17.914
MH43,05-10-2020,16.26
MH43,06-10-2020,14.485
MH43,07-10-2020,14.884
MH43,08-10-2020,16.311
MH43,09-10-2020,13.761
MH43,10-10-2020,12.441
MH43,11-10-2020,13.512
MH43,12-10-2020,17.713
MH43,13-10-2020,11.802
MH43,14-10-2020,11.256
MH43,15-10-2020,8.885
MH43,16-10-2020,12.301
MH43,17-10-2020,11.843
MH43,18-10-2020,12.06
MH43,19-10-2020,12.657
MH43,20-10-2020,10.297
MH43,21-10-2020,13.709
MH43,22-10-2020,11.68
MH43,23-10-2020,12.77
MH43,24-10-2020,12.568
MH43,25-10-2020,15.291
MH43,26-10-2020,10.15
MH43,27-10-2020,7.341
MH43,28-10-2020,10.867
MH43,29-10-2020,10.237
MH43,30-10-2020,10.196
MH43,31-10-2020,9.039
MH43,01-11-2020,9.482
MH43,02-11-2020,6.612
MH43,03-11-2020,6.774
MH43,04-11-2020,5.853
MH43,05-11-2020,6.552
MH43,06-11-2020,6.322
MH43,07-11-2020,6.1
MH43,08-11-2020,7.669
MH43,09-11-2020,8.316
MH43,10-11-2020,6.743
MH43,11-11-2020,7.387
MH43,12-11-2020,6.263
MH43,13-11-2020,8.966
MH43,14-11-2020,9.463
MH43,15-11-2020,5.707
MH43,16-11-2020,5.356
MH43,17-11-2020,5.514
MH43,18-11-2020,7.549
MH43,19-11-2020,5.699
MH43,20-11-2020,5.65
MH43,21-11-2020,6.73
MH43,22-11-2020,5.937
MH43,23-11-2020,6.212
MH43,24-11-2020,6.01
MH43,25-11-2020,4.754
MH43,26-11-2020,4.677
MH43,27-11-2020,6.791
MH43,28-11-2020,5.37
MH43,29-11-2020,6.898
MH43,30-11-2020,5.495
MH43,01-12-2020,5.557
MH43,02-12-2020,5.624
MH43,03-12-2020,5.12
MH43,04-12-2020,4.974
MH43,05-12-2020,7.506
MH43,06-12-2020,5.401
MH43,07-12-2020,5.087
MH43,08-12-2020,6.021
MH43,09-12-2020,5.529
MH43,10-12-2020,4.858
MH43,11-12-2020,5.25
MH43,12-12-2020,6.485
MH43,13-12-2020,4.968
MH43,14-12-2020,5.394
MH43,15-12-2020,4.962
MH43,16-12-2020,5.165
MH43,17-12-2020,4.653
MH43,18-12-2020,4.462
MH43,19-12-2020,4.686
MH43,20-12-2020,4.749
MH43,21-12-2020,5.088
MH43,22-12-2020,5.412
MH43,23-12-2020,6.577
MH43,24-12-2020,6.586
MH43,25-12-2020,4.409
MH43,26-12-2020,4.147
MH43,27-12-2020,5.726
MH43,28-12-2020,4.121
MH43,29-12-2020,4.448
MH43,30-12-2020,4.554
MH43,31-12-2020,3.457
MH43,01-01-2021,4.072
MH43,02-01-2021,4.284
MH43,04-01-2021,3.511
MH43,05-01-2021,4.188
MH43,06-01-2021,5.547
MH43,07-01-2021,3.377
MH43,08-01-2021,4.588
MH43,09-01-2021,4.285
MH43,10-01-2021,4.368
MH43,11-01-2021,4.235
MH43,12-01-2021,4.156
MH43,13-01-2021,5.575
MH43,14-01-2021,4.475
MH43,15-01-2021,4.434
MH43,16-01-2021,3.873
MH43,17-01-2021,3.707
MH43,18-01-2021,4.063
MH43,19-01-2021,4.186
MH43,20-01-2021,4.669
MH43,21-01-2021,4.113
MH43,22-01-2021,4.447
MH43,23-01-2021,4.146
MH43,24-01-2021,3.865
MH43,25-01-2021,4.114
MH43,26-01-2021,3.977
MH43,27-01-2021,4.621
MH43,28-01-2021,3.918
MH43,29-01-2021,4.625
MH43,30-01-2021,4.859
MH43,31-01-2021,4.417
MH43,01-02-2021,3.78
MH43,02-02-2021,5.189
MH43,03-02-2021,5.025
MH43,04-02-2021,4.228
MH43,05-02-2021,5.622
MH43,06-02-2021,4.163
MH43,07-02-2021,4.842
MH43,08-02-2021,4.063
MH43,09-02-2021,3.98
MH43,10-02-2021,5.834
MH43,11-02-2021,4.517
MH43,12-02-2021,4.515
MH43,13-02-2021,4.71
MH43,14-02-2021,4.165
MH43,15-02-2021,4.318
MH43,16-02-2021,4.508
MH43,17-02-2021,4.195
MH43,18-02-2021,3.883
MH43,19-02-2021,5.651
MH43,20-02-2021,5.505
MH45,30-05-2019,21.701
MH45,31-05-2019,27.212
MH45,01-06-2019,26.901
MH45,02-06-2019,25.021
MH45,03-06-2019,26.5
MH45,04-06-2019,25.155
MH45,05-06-2019,28.149
MH45,06-06-2019,25.855
MH45,08-06-2019,28.893
MH45,09-06-2019,37.401
MH45,10-06-2019,30.2
MH45,11-06-2019,30.094
MH45,12-06-2019,29.276
MH45,13-06-2019,25.417
MH45,14-06-2019,23.855
MH45,15-06-2019,25.881
MH45,16-06-2019,22.66
MH45,17-06-2019,15.9
MH45,18-06-2019,18.489
MH45,19-06-2019,13.601
MH45,20-06-2019,11.187
MH45,21-06-2019,17.331
MH45,22-06-2019,21.015
MH45,23-06-2019,23.384
MH45,24-06-2019,17.443
MH45,25-06-2019,22.628
MH45,26-06-2019,23.49
MH45,27-06-2019,19.867
MH45,28-06-2019,25.622
MH45,29-06-2019,23.358
MH45,30-06-2019,19.207
MH45,01-07-2019,19.735
MH45,02-07-2019,30.986
MH45,03-07-2019,27.913
MH45,04-07-2019,17.143
MH45,06-07-2019,16.418
MH45,07-07-2019,18.198
MH45,08-07-2019,21.416
MH45,09-07-2019,9.815
MH45,10-07-2019,18.391
MH45,11-07-2019,16.664
MH45,12-07-2019,12.285
MH45,13-07-2019,13.213
MH45,14-07-2019,18.655
MH45,15-07-2019,13.42
MH45,16-07-2019,18.207
MH45,17-07-2019,19.41
MH45,30-07-2019,21.63
MH45,31-07-2019,27.029
MH45,01-08-2019,25.591
MH45,02-08-2019,23.409
MH45,04-08-2019,22.793
MH45,05-08-2019,24.89
MH45,06-08-2019,17.796
MH45,07-08-2019,12.624
MH45,08-08-2019,18.121
MH45,16-08-2019,18.711
MH45,17-08-2019,12.647
MH45,18-08-2019,13.549
MH45,20-08-2019,19.164
MH45,21-08-2019,20.718
MH45,22-08-2019,16.517
MH45,23-08-2019,17.917
MH45,24-08-2019,25.561
MH45,25-08-2019,18.101
MH45,26-08-2019,17.456
MH45,27-08-2019,20.186
MH45,28-08-2019,27.087
MH45,29-08-2019,19.091
MH45,31-08-2019,28.916
MH45,01-09-2019,26.269
MH45,02-09-2019,25.924
MH45,03-09-2019,26.667
MH45,04-09-2019,29.688
MH45,05-09-2019,28.479
MH45,06-09-2019,28.845
MH45,07-09-2019,22.803
MH45,08-09-2019,24.669
MH45,09-09-2019,22.26
MH45,10-09-2019,28.141
MH45,11-09-2019,29.412
MH45,12-09-2019,22.195
MH45,13-09-2019,19.611
MH45,15-09-2019,18.984
MH45,16-09-2019,22.731
MH45,17-09-2019,17.595
MH45,18-09-2019,23.582
MH45,19-09-2019,14.2
MH45,20-09-2019,18.589
MH45,21-09-2019,13.632
MH45,22-09-2019,17.893
MH45,23-09-2019,18.952
MH45,24-09-2019,17.954
MH45,25-09-2019,13.744
MH45,26-09-2019,12.435
MH45,27-09-2019,8.333
MH45,28-09-2019,12.34
MH45,29-09-2019,11.387
MH45,30-09-2019,10.03
MH45,01-10-2019,9.372
MH45,02-10-2019,9.847
MH45,05-10-2019,11.251
MH45,06-10-2019,9.62
MH45,07-10-2019,10.054
MH45,08-10-2019,9.795
MH45,10-10-2019,8.084
MH45,11-10-2019,9.737
MH45,12-10-2019,9.049
MH45,13-10-2019,8.986
MH45,14-10-2019,7.167
MH45,15-10-2019,13.117
MH45,16-10-2019,8.847
MH45,17-10-2019,7.696
MH45,23-10-2019,5.927
MH45,24-10-2019,5.432
MH45,25-10-2019,7.554
MH45,26-10-2019,7.006
MH45,27-10-2019,8.798
MH45,28-10-2019,7.262
MH45,29-10-2019,7.784
MH45,30-10-2019,6.537
MH45,31-10-2019,5.263
MH45,01-11-2019,7.991
MH45,02-11-2019,6.929
MH45,03-11-2019,6.987
MH45,04-11-2019,6.257
MH45,05-11-2019,6.336
MH45,06-11-2019,6.588
MH45,07-11-2019,4.497
MH45,08-11-2019,6.16
MH45,09-11-2019,5.399
MH45,11-11-2019,5.632
MH45,12-11-2019,6.162
MH45,13-11-2019,7.821
MH45,14-11-2019,6.897
MH45,15-11-2019,7.666
MH45,16-11-2019,8.519
MH45,17-11-2019,7.606
MH45,18-11-2019,8.465
MH45,19-11-2019,4.988
MH45,20-11-2019,4.088
MH45,21-11-2019,3.728
MH45,22-11-2019,4.986
MH45,23-11-2019,6.235
MH45,24-11-2019,5.841
MH45,25-11-2019,5.055
MH45,26-11-2019,7.444
MH45,27-11-2019,5.954
MH45,28-11-2019,5.126
MH45,29-11-2019,4.899
MH45,30-11-2019,5.957
MH45,01-12-2019,4.113
MH45,02-12-2019,5.707
MH45,03-12-2019,7.503
MH45,04-12-2019,7.889
MH45,05-12-2019,3.497
MH45,06-12-2019,6.193
